"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"","
"Barbados,""BRB"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""5460648149.7"",""5356895834.8"",""5590467796.5"",""5794084137.1"",""6076658104.3"",""6556289222.9"",""6843000000"",""6713000000"",""6384000000"",""6416000000"",""6647000000"",""6720000000"",""7063000000"",""7246000000"",""7500000000"",""7770000000"",""7513000000"",""7220000000"",""6809000000"",""6863000000"",""7001000000"",""7142000000"",""7426000000"",""7778000000"",""8068000000"",""8095000000"",""8455000000"",""8255000000"",""8320000000"",""8501000000"",""8621000000"",""8962000000"",""9509821300"",""9707402000"",""9769538900"",""9279328400"",""9059857000"",""8997545200"",""8958614700"",""8828947100"",""8821242700"",""9039358500"",""9268327700"",""9310618200"",""9214985200"",""9202900000"",""7977900000"",""7962800000"","""","
"Brunei Darussalam,""BRN"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""9648512900"",""9682809800"",""11634418300"",""12904512500"",""13778900900"",""16887755600"",""15706169500"",""12592151900"",""13090379900"",""13156023700"",""13234943600"",""13037643800"",""12683610500"",""12938440700"",""13080422900"",""12939915800"",""13080885900"",""13492402900"",""14134449800"",""14177499500"",""14623438200"",""15278379200"",""15718139500"",""15486898700"",""15400403000"",""15870447500"",""16322663500"",""16770564000"",""17419936500"",""17925803700"",""18016206800"",""18086020900"",""18881393400"",""18910580600"",""18543769300"",""18216557900"",""18690000000"",""19390000000"",""19567000000"",""19151000000"",""18670625400"",""18597364900"",""18136537500"",""18377500000"",""18387100000"",""19098517100"",""19315012800"",""19007756823.4471"","""","
"Bhután,""BTN"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4759677930.5"",""5479450460.7"",""5667931164.7"",""6259153968.1"",""6544362270"",""6808004063.7"",""7583585339.1"",""9786944782.8"",""10253524948"",""11007729878"",""12150675451"",""12101115800"",""12657875000"",""12909306800"",""13548511600"",""14506949200"",""15314286000"",""16137251000"",""17091613000"",""18456202600"",""19075420800"",""20668019000"",""22939905900"",""24734564100"",""26220800300"",""28131575400"",""30100712000"",""35627459800"",""37337385700"",""39857037100"",""44618317300"",""48180026700"",""50646073600"",""51719756500"",""54707346000"",""58341134900"",""63082538500"",""66017033900"",""68033940000"",""71949408900"",""64747489449.7202"",""67394120000"","""","
"Botswana,""BWA"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""2304345192.91227"",""2450516346.37932"",""2613884130.90004"",""2768653389.06486"",""2957816120.33606"",""3129782220.32696"",""3328336202.04788"",""3525525475.37152"",""3898069744.35715"",""4487590607.51494"",""5255878131.54513"",""6613004059.20492"",""8356320284.14811"",""10136482577.65"",""11028269556.9495"",""11959744816.4567"",""13233143900.342"",""14822714450.6865"",""16947224702.9446"",""19006073365.6067"",""21284312637.2505"",""23213705240.169"",""26037775945.9264"",""29460891800.3028"",""31978438028.1463"",""34256988484.8539"",""37056786232.1025"",""41459846942.2013"",""49523774530.7582"",""55991285257.3315"",""59783475314.9815"",""64242550870.8991"",""66116551245.1608"",""67383415124.2811"",""69828028874.8027"",""74737225815.0472"",""79094256610.8336"",""85679558124.5454"",""86059687069.8133"",""94379284246.0596"",""96255257268.7553"",""96496447875.3061"",""102353329577.333"",""107088086852.886"",""109985699576.173"",""114997358196.837"",""124615589000"",""131834016500"",""136121354900"",""116868031100"",""128697657600"",""137498685200"",""137263698900"",""152503845500"",""161191935500"",""153372527900"",""164418139800"",""171180750200"",""178352939600"",""183761668600"",""167725874500"",""186796343100"","""","
"República Centroafricana,""CAF"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""376780000000"",""395444000000"",""380758000000"",""378066000000"",""385931000000"",""389588000000"",""392100000000"",""410437000000"",""416200000000"",""445715000000"",""456113000000"",""461268000000"",""461264000000"",""469977000000"",""499769000000"",""501793000000"",""529053000000"",""549190000000"",""555831000000"",""542129000000"",""517849000000"",""509851000000"",""549190000000"",""504560000000"",""552401000000"",""574095000000"",""594636000000"",""565267000000"",""574934000000"",""586302000000"",""573711000000"",""570541000000"",""533889000000"",""535679000000"",""561927000000"",""602386000000"",""578290000000"",""608939000000"",""637560000000"",""660512000000"",""644069000000"",""672825000000"",""697158000000"",""659529000000"",""699067000000"",""705416000000"",""739072000000"",""773125000000"",""789006000000"",""856760000000"",""896435000000"",""934037000000"",""981241000000"",""624148000000"",""624654000000"",""651746000000"",""682706000000"",""713614000000"",""740656000000"",""763616336000"",""770488883000"",""777423283000"","""","
"Canadá,""CAN"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""325894992562.165"",""336204001759.521"",""361168442517.221"",""380489316138.196"",""405764819669.567"",""431395823553.12"",""460320877994.094"",""474550344419.798"",""498257297498.184"",""523396652040.69"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""1294962471000"",""1345416175000"",""1414878850000"",""1488136122000"",""1514773355000"",""1560489980000"",""1588602490000"",""1637642344000"",""1690115687000"",""1734638469000"",""1770535249000"",""1788375564000"",""1736004771000"",""1789638545000"",""1845956347000"",""1878486206000"",""1922238451000"",""1977407388000"",""1990442000000"",""2010374175000"",""2071487142000"",""2129013180000"",""2169029942000"",""2055524078000"",""2148863110000"","""","
"Europa Central y del Báltico,""CEB"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Suiza,""CHE"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""364213710000"",""370045995000"",""365200548000"",""367534470000"",""378591584000"",""392499509000"",""399794634000"",""406133290000"",""419444700000"",""437609986000"",""452814973000"",""448668018000"",""448471802000"",""447906802000"",""453594133000"",""455775315000"",""457923293000"",""468278428000"",""482467120000"",""490489107000"",""509906196000"",""517940594000"",""517561373000"",""517393691000"",""531372164000"",""545983299000"",""568224630000"",""590478442000"",""607058980000"",""593112561000"",""612349558000"",""623452118000"",""630804201000"",""642109121000"",""657197923000"",""668006382000"",""681825361000"",""691117274000"",""710886309000"",""719004505000"",""701924098000"",""731557344000"","""","
"Islas del Canal,""CHI"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4951915500"",""5138615800"",""5438024500"",""5355749300"",""5268332400"",""5099632200"",""5111065400"",""5181482300"",""5434457800"",""5755000000"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Chile,""CHL"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""19506296064998.3"",""20529454328194.5"",""21356110914208.3"",""22603337720032.1"",""23181354914592.6"",""23401640956698.7"",""26031106073365.3"",""26972390830986.4"",""27941242704931.4"",""29041564171146.4"",""29572724787463.9"",""32359269848246.3"",""32029222189235.1"",""30418393058835"",""31143004606222.4"",""27121788381187.3"",""28161253704441.7"",""31102608334255.8"",""33497852425169.7"",""36317803705981.7"",""39218368955272.3"",""41777512781271.3"",""37176010076996.3"",""35310733316859.3"",""36759773961633.3"",""38233810093734.8"",""40289906763779.9"",""42892823510296.1"",""46043348774039.2"",""50612406571594"",""52299604282850.7"",""56381270512600"",""62677202207400"",""66806867569400"",""70167385270700"",""76435645400700"",""81635498606800"",""87669781814300"",""91335155998100"",""91085234333700"",""95613647416500"",""98629335248700"",""101788234745100"",""106595942726700"",""113710426877300"",""120347756481600"",""127628784707600"",""134224935105000"",""139311245140200"",""137753693545000"",""145814558961500"",""154889906608900"",""164423907015100"",""169863885538900"",""172908949585100"",""176629850757200"",""179726240483300"",""182166375335300"",""189434867409900"",""190894538049000"",""179482434842800"",""200424848640200"","""","
"China,""CHN"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""989594390030"",""719731999830"",""679570954310"",""749566762580"",""885837999970"",""1035987541000"",""1146320214100"",""1080177537700"",""1035890258800"",""1211370068600"",""1445164491800"",""1547193104900"",""1606141162200"",""1730777716400"",""1770758681700"",""1925168838700"",""1894943687900"",""2038390925100"",""2269258632584.45"",""2441525423212.87"",""2632798065468.36"",""2767406740553.41"",""3016946958807.9"",""3341878255787.36"",""3849561028555.73"",""4366583156252.29"",""4757390679146.73"",""5311980062405.63"",""5908122070361.68"",""6156637438770.89"",""6397993102172.68"",""6990625516935.79"",""7985009112289.38"",""9093626162183.15"",""10279144620846.7"",""11405117429364.3"",""12536796679026.1"",""13694792993736.6"",""14769279849401.1"",""15900850600588.4"",""17250847668929.2"",""18688832353343.7"",""20395801299439.5"",""22443138050688.2"",""24712952058453.4"",""27528892069682.1"",""31030830224979.5"",""35446784520741"",""38867639882069.4"",""42520702714445.5"",""47043149830891.4"",""51536162122891.5"",""55588830087984.5"",""59905942070133.9"",""64354415744357.6"",""68885821804930"",""73603647933267.3"",""78717041146389.9"",""84030263391440.1"",""89030484847862.5"",""91024502270227.6"",""98406400602024.8"","""","
"Côte d'Ivoire,""CIV"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""3247375624200"",""3569922999200"",""3613725757700"",""4137367480000"",""4866085648100"",""4714767207800"",""5260612765900"",""5502503725700"",""6192971574600"",""6783732681500"",""7487547107400"",""8195617307100"",""8542834879800"",""9050210718500"",""9441847804700"",""10221072775000"",""11541267157000"",""12385448429000"",""13736633185000"",""14065544155000"",""12524284408000"",""12962696847000"",""12988728839000"",""12482137184000"",""12144962026000"",""12691633872000"",""13105298484000"",""13059564542000"",""13207984399000"",""13597356432000"",""13448341859000"",""13453845616000"",""13420942808900"",""13395109493700"",""13503771517300"",""14466015803800"",""15584141530200"",""17087830419400"",""17816439435600"",""18024332337800"",""17976425561500"",""17589211109600"",""17108933043700"",""16300387693800"",""16819561273300"",""16987095130800"",""17465380145400"",""17657749040800"",""18502260197200"",""19168956129100"",""20481655714400"",""19381699200100"",""20858664485800"",""23103101240900"",""25268323875800"",""27086150000000"",""29030721000000"",""31167277000000"",""33314791000000"",""35390872000000"",""36091194072000"",""38631277874300"","""","
"Camerún,""CMR"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""2872861466000"",""2906866975900"",""2995281051500"",""3107380952100"",""3217604716800"",""3282795116700"",""3434294654400"",""3059542169200"",""3253710623700"",""3413190583700"",""3518728765500"",""3641170245400"",""3738529431800"",""3938753134000"",""4361549225100"",""4852007999000"",""4585383444400"",""5215409238500"",""6362955990000"",""6746967941500"",""6614370342700"",""7744282211100"",""8326358152400"",""8898115059000"",""9563211124100"",""10334308298000"",""11034112838000"",""10797249031000"",""9952512003400"",""9771463816100"",""9174847779900"",""8825414584900"",""8551826449400"",""7873489882100"",""8021260266600"",""8253395649200"",""8601282230600"",""8990689265100"",""9415547419400"",""9840311407600"",""10217433253100"",""10659261754100"",""11136479762600"",""11743769119800"",""12571571295300"",""12851699872900"",""13341296081500"",""13918652544900"",""14315010935900"",""14684231109600"",""15109930600000"",""15620527080400"",""16343129339000"",""17159555130700"",""18141050478500"",""19169095281200"",""20038566000000"",""20748167000000"",""21568863700300"",""22318394650600"",""22376407504600"",""23193127780700"","""","
"Congo, República Democrática del,""COD"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""5454963722000"",""4863025093300"",""5894020333400"",""6201333972100"",""6050007559200"",""6110347236600"",""6524352915500"",""6460039846400"",""6739933893600"",""7368691370000"",""7350633907300"",""7792040801500"",""7803817342400"",""8438835489300"",""8703020481500"",""8269468114800"",""7830441880500"",""7890015381300"",""7468271057600"",""7500391214800"",""7665018270900"",""7845186370700"",""7809280709300"",""7919524613100"",""8358351334100"",""8397455960300"",""8793581563500"",""9028866364800"",""9071336467100"",""8956488754100"",""8368198745400"",""7663508419500"",""6858839379100"",""5935018836800"",""5703553291900"",""5743478098200"",""5684712401600"",""5365399457000"",""5278257104700"",""5052868092900"",""4703668051600"",""4604882884000"",""4740624018400"",""5005047602600"",""5342306425600"",""5670065000000"",""5971768000000"",""6345569490100"",""6740637937300"",""6933087465100"",""7425889698100"",""7936395175500"",""8498839481600"",""9219707361000"",""10092840209800"",""10790877905900"",""11049794113200"",""11461614155600"",""12128808595600"",""12660599711400"",""12880314640800"",""13678913985600"","""","
"Congo, República del,""COG"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""558725865910"",""605383536110"",""636877457010"",""611215751100"",""634544611080"",""657873438980"",""666813823640"",""680925418260"",""732889058370"",""788211373590"",""838329558790"",""903325550050"",""981170088620"",""1061932052500"",""1145670925500"",""1234249582500"",""1245558847900"",""1134038633500"",""1206160621600"",""1324523874100"",""1558124924300"",""1832662211700"",""2265128341700"",""2397728113100"",""2564996768600"",""2534584606000"",""2360673413200"",""2365143977200"",""2406918650300"",""2469495563100"",""2494190606800"",""2553935636800"",""2620643109000"",""2594969108500"",""2452425489800"",""2550162600700"",""2659576856800"",""2642959497400"",""2741741503300"",""2670944271800"",""2873294486200"",""2982554436900"",""3119211205700"",""3144578629900"",""3253904044900"",""3506269000000"",""3786288000000"",""3535863108400"",""3758847929300"",""4196275920700"",""4613019220600"",""4714778704800"",""5183764962900"",""5146834035400"",""5492530373400"",""5297513591500"",""4726270078600"",""4519139829800"",""4301979273600"",""4298241457700"",""4030060434600"",""3941399000000"","""","
"Colombia,""COL"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""83918676372000"",""88189479903000"",""92962197206000"",""96017592764000"",""101938941370000"",""105608754870000"",""111139206410000"",""115734661630000"",""122601335670000"",""130083103400000"",""138158398340000"",""146393644600000"",""157620789200000"",""168217563880000"",""177882936650000"",""182015611370000"",""190621980630000"",""198549006090000"",""215365910020000"",""226950698580000"",""236226976300000"",""241605563940000"",""243897001330000"",""247735832910000"",""256036677180000"",""263992008640000"",""279367104220000"",""294366134490000"",""306329684170000"",""316788074000000"",""330352934040000"",""336965303464300"",""350595312219100"",""369476307007500"",""390960105089700"",""411299560568600"",""419755281965700"",""434154120867200"",""436627861973400"",""418271960097800"",""430505835553500"",""437729285682800"",""448689941488100"",""466270833399700"",""491137159839000"",""514853000000000"",""549435000000000"",""586457000000000"",""605713000000000"",""612616000000000"",""640151000000000"",""684628000000000"",""711415000000000"",""747939000000000"",""781589000000000"",""804692000000000"",""821489000000000"",""832656000000000"",""854008000000000"",""881224000000000"",""819114000000000"",""906570908869540"","""","
